5351391,63576,16502846
5351391,63576,16491294
5328573,63574,16479588
5289959,63569,16441725
5244209,63458,16441725
5201030,63455,16318755
5089226,63090,16276201
5089226,63090,16276201
5089226,63090,16276201
5039887,63084,16259156
4980826,63081,16242269
4925709,62819,16222855
4853967,62813,16206056
4806258,62810,16192711
4680111,62628,16174833
4680111,62628,16154162
4610197,62625,16134576
4533310,62622,16094653
4466571,62542,16093212
4407084,62541,16077670
4213301,62480,16001140
4213301,62480,16001140
4213301,62480,16001140
4213301,62480,16001140
4137339,62480,16001140
4059487,62390,15976216
4012564,62390,15960050
3983505,62389,15915591
3911566,62347,15887600
3911566,62347,15887600
3911566,62347,15887600
3879883,62347,15887600
3847020,62264,15861562
3826826,62264,15842601
3813911,62264,15827856
3795454,62193,15808913
3795454,62193,15788648
3783508,62133,15750373
3771562,62074,15750373
3771562,62074,15709995
3764368,62073,15709995
3764368,62073,15701258
3760464,62007,15681847
3760464,62007,15662193
3757874,62007,15640854
3755454,62007,15579824
3753133,61789,15578059
3751247,61789,15576135
3749572,61789,15562658
3746839,61631,15541524
3746839,61631,15516949
3744839,61631,15485793
3742856,61630,15468294
3740726,61539,15437535
3738630,61539,15422450
3731537,61147,15412472
3731537,61147,15318838
3731537,61147,15318838
3731537,61147,15318838
3731537,61147,15318838
3731537,61147,15318838
3730014,61147,15298425
3728409,61147,15281910
3726720,61081,15239070
3726720,61081,15239070
3725139,61081,15217774
3721727,60846,15173508
3721727,60846,15173508
3720179,60846,15148697
3718627,60845,15131145
3716608,60698,15107036
3716608,60698,15076644
3715194,60697,15049327
3711477,60418,14993740
3711477,60418,14993740
3710031,60418,14973862
3708256,60418,14956791
3706356,60197,14933856
3706356,60197,14917928
3704746,60197,14905682
3703111,59499,14894249
3701504,59499,14879879
3697700,59497,14867001
3697700,59497,14858582
3695945,59497,14846690
3695945,59497,14829957
3694234,59495,14813872
3692214,59495,14800606
3690150,58933,14782271
3688263,58933,14766687
3681830,58608,14757995
3681830,58608,14749133
3681830,58608,14736801
3681830,58608,14724066
3679824,58608,14669594
3677463,58143,14667780
3672770,58142,14654112
3669410,57712,14645557
3669410,57712,14633623
3669410,57712,14617624
3666834,57711,14603834
3664013,57711,14589256
3660586,57303,14570859
3658081,57300,14558236
3650888,56413,14528401
3650888,56413,14528401
3650888,56413,14528401
3647747,56410,14512783
3643773,56407,14487330
3640100,55625,14476194
3636318,55622,14461265
3626799,55011,14449386
3626799,55011,14406137
3626799,55011,14402644
3622353,55011,14392083
3616524,55009,14377111
3605864,54067,14349393
3600808,54063,14335244
3591878,53124,14335244
3591878,53124,14319369
3591878,53124,14300760
3584804,53116,14280836
3577051,53105,14265477
3572820,51892,14246393
3562747,51889,14233693
3549546,51884,14219163
3540548,50825,14177664
3530742,50817,14175543
3530742,50817,14156730
3519467,50811,14133874
3509784,49257,14107610
3487761,49249,14085958
3463780,48772,14039209
3463780,48772,14039209
3463780,48772,14011241
3454632,48772,13983394
3436778,48273,13955624
3424338,46977,13941335
3354253,46324,13843588
3354253,46324,13839624
3354253,46324,13839624
3354253,46324,13839624
3354253,46324,13806568
3336747,45909,13773149
3315041,44571,13736376
3295993,44561,13705058
3277385,44553,13682086
3246196,43979,13650582
3246196,43979,13612965
3225007,43640,13574363
3197423,43632,13502852
3175740,42731,13500540
3149537,42722,13467374
3086559,41990,13441866
3086559,41990,13440380
3086559,41990,13370388
3039988,41937,13328388
3039988,41937,13283939
3039988,41937,13242261
3002763,41130,13209116
2981094,41123,13174939
2925074,40584,13134345
2925074,40584,13083104
2899083,40557,13022776
2875150,40528,12967103
2854548,40171,12933877
2828106,40167,12892048
2827450,39934,12856655
2827450,39934,12807879
2770817,39695,12752958
2770817,39695,12695299
2746914,39602,12637877
2724131,39403,12581564
2703998,39319,12538951
2687063,39179,12497138
2636066,39079,12449521
2636066,39079,12392995
2636066,39079,12344424
2614383,38971,12295768
2597290,38896,12248344
2579701,38840,12210846
2525342,38670,12178682
2525342,38670,12177959
2525342,38670,12089682
2525342,38670,12063754
2511084,38670,12031065
2497828,38566,11998594
2485181,38480,11973220
2476193,38422,11952318
2452161,38395,11927303
2452161,38395,11903156
2452161,38395,11851154
2443671,38356,11849710
2435446,38327,11825212
2428435,38282,11806684
2422010,38211,11787948
2406727,38157,11763654
2406727,38157,11740921
2406727,38157,11693212
2400937,38132,11693212
2392186,38033,11667862
2382980,37985,11660001
2382980,37985,11642136
2382980,37985,11642136
2382980,37985,11596794
2382980,37985,11573065
2380170,37963,11546951
2377283,37913,11520560
2372532,37836,11493962
2371220,37817,11476836
2367296,37772,11416666
2367296,37772,11415412
2367296,37772,11386007
2367296,37772,11351820
2363489,37678,11322985
2361605,37656,11302856
2359926,37585,11284886
2356248,37555,11284173
2356248,37555,11231862
2356248,37555,11195096
2356248,37555,11164738
2352995,37448,11084450
2352995,37448,11084450
2351276,37393,11053390
2346153,37265,11000089
2346153,37265,10960053
2346153,37265,10900940
2346153,37265,10900234
2329867,36973,10900234
2329867,36973,10821863
2329867,36973,10792205
2329867,36973,10755920
2329867,36973,10717765
2329867,36973,10667209
2329867,36973,10634811
2329867,36973,10612421
2327989,36924,10589244
2326755,36869,10523659
2320818,36774,10523659
2320818,36774,10481744
2320818,36774,10437219
2320818,36774,10390827
2318480,36733,10341847
2316142,36647,10300783
2313815,36581,10271300
2311941,36502,10228992
2310335,36474,10180237
2308266,36474,10013464
2304860,36446,10013464
2302489,36357,9934559
2299596,36287,9894458
2296785,36236,9858497
2293980,36139,9811108
2292004,36085,9809136
2289522,36065,9696388
2286203,36007,9655320
2282613,35946,9608209
2278549,35897,9567391
2275365,35849,9522200
2272102,35785,9460421
2269806,35731,9402537
2266575,35710,9332355
2262598,35644,9264665
2258433,35559,9184860
2253929,35492,9138942
2249535,35399,9116787
2245853,35307,9086831
2242778,35269,9084980
2238937,35239,8939454
2233518,35172,8879732
2228212,35096,8819692
2222546,35044,8755697
